movie,year,rating,runtime,genre,imdbscore,metascore,votes
Dolores Claiborne,1995.0,R,132.0,"['Crime', 'Drama', 'Mystery']",7.4,62.0,37402.0
Under Siege 2: Dark Territory,1995.0,R,100.0,"['Action', 'Thriller']",5.5,52.0,42660.0
Mighty Aphrodite,1995.0,R,95.0,"['Comedy', 'Fantasy', 'Romance']",7.0,59.0,37040.0
Texas Chainsaw Massacre: The Next Generation,1995.0,R,87.0,"['Comedy', 'Horror', 'Thriller']",3.3,50.0,19248.0
Kicking and Screaming,1995.0,R,96.0,"['Comedy', 'Drama', 'Romance']",6.8,75.0,10682.0
Halloween: The Curse of Michael Myers,1995.0,R,87.0,"['Horror', 'Thriller']",4.9,10.0,29804.0
Nixon,1995.0,R,192.0,"['Biography', 'Drama', 'History']",7.1,66.0,28001.0
Total Eclipse,1995.0,R,111.0,"['Biography', 'Drama', 'Romance']",6.6,42.0,12895.0
Village of the Damned,1995.0,R,98.0,"['Horror', 'Sci-Fi', 'Thriller']",5.7,41.0,27813.0
Devil in a Blue Dress,1995.0,R,102.0,"['Crime', 'Drama', 'Mystery']",6.7,78.0,16821.0
Things to Do in Denver When You're Dead,1995.0,R,115.0,"['Crime', 'Drama', 'Thriller']",6.8,46.0,25516.0
Clockers,1995.0,R,128.0,"['Crime', 'Drama', 'Mystery']",6.9,71.0,19902.0
Nine Months,1995.0,PG-13,103.0,"['Comedy', 'Romance']",5.5,47.0,34424.0
Rumble in the Bronx,1995.0,R,87.0,"['Action', 'Comedy', 'Crime']",6.8,61.0,37658.0
Tales from the Crypt: Demon Knight,1995.0,R,92.0,"['Action', 'Fantasy', 'Horror']",6.7,48.0,20502.0
Grumpier Old Men,1995.0,PG-13,101.0,"['Comedy', 'Romance']",6.7,46.0,23435.0
Father of the Bride Part II,1995.0,PG,106.0,"['Comedy', 'Family', 'Romance']",6.0,49.0,33103.0
Living in Oblivion,1995.0,R,90.0,"['Comedy', 'Drama']",7.5,81.0,15820.0
A Kid in King Arthur's Court,1995.0,PG,89.0,"['Adventure', 'Comedy', 'Family']",4.7,34.0,5570.0
Fair Game,1995.0,R,91.0,"['Action', 'Romance', 'Thriller']",4.3,13.0,11834.0
The Doom Generation,1995.0,R,83.0,"['Comedy', 'Crime', 'Drama']",6.2,48.0,13482.0
Vampire in Brooklyn,1995.0,R,100.0,"['Comedy', 'Fantasy', 'Horror']",4.6,27.0,20887.0
Circle of Friends,1995.0,PG-13,103.0,"['Drama', 'Romance']",6.6,70.0,7856.0
Smoke,1995.0,R,112.0,"['Comedy', 'Drama']",7.4,70.0,32328.0
Restoration,1995.0,R,117.0,"['Biography', 'Drama', 'History']",6.6,66.0,8698.0
Heavy,1995.0,R,105.0,"['Drama', 'Romance']",6.8,75.0,4291.0
Operation Dumbo Drop,1995.0,PG,107.0,"['Action', 'Adventure', 'Comedy']",5.1,48.0,8276.0
Boys on the Side,1995.0,R,115.0,"['Comedy', 'Drama']",6.5,61.0,11509.0
Al di là delle nuvole,1995.0,Not Rated,110.0,"['Drama', 'Romance']",6.5,66.0,5314.0
Home for the Holidays,1995.0,PG-13,103.0,"['Comedy', 'Drama', 'Romance']",6.6,56.0,11483.0
The Crossing Guard,1995.0,R,111.0,"['Drama', 'Thriller']",6.3,46.0,12439.0
Party Girl,1995.0,R,94.0,['Comedy'],6.6,55.0,4361.0
Blue Juice,1995.0,R,90.0,"['Comedy', 'Drama', 'Romance']",5.3,64.0,2469.0
The Mangler,1995.0,R,106.0,"['Horror', 'Mystery']",4.3,8.0,8152.0
The Brothers McMullen,1995.0,R,98.0,"['Comedy', 'Drama', 'Romance']",6.6,73.0,7196.0
Blue in the Face,1995.0,R,83.0,['Comedy'],6.7,54.0,8849.0
Maborosi,1995.0,Not Rated,110.0,['Drama'],7.5,92.0,4517.0
The Flower of My Secret,1995.0,R,103.0,['Drama'],7.0,75.0,9983.0
The Underneath,1995.0,R,99.0,"['Crime', 'Thriller']",6.1,69.0,3072.0
Jefferson in Paris,1995.0,PG-13,139.0,"['Biography', 'Drama', 'History']",5.7,45.0,2744.0
Mission: Impossible,1996.0,PG-13,110.0,"['Action', 'Adventure', 'Thriller']",7.1,59.0,375395.0
Space Jam,1996.0,PG,88.0,"['Animation', 'Adventure', 'Comedy']",6.4,59.0,155803.0
Independence Day,1996.0,PG-13,145.0,"['Action', 'Adventure', 'Sci-Fi']",7.0,59.0,514542.0
Scream,1996.0,R,111.0,"['Horror', 'Mystery']",7.2,65.0,275346.0
That Thing You Do!,1996.0,PG,108.0,"['Comedy', 'Drama', 'Music']",6.9,71.0,60251.0
Romeo + Juliet,1996.0,PG-13,120.0,"['Drama', 'Romance']",6.7,60.0,204404.0
Fargo,1996.0,R,98.0,"['Crime', 'Drama', 'Thriller']",8.1,85.0,593234.0
Waiting for Guffman,1996.0,R,84.0,['Comedy'],7.5,71.0,25769.0
From Dusk Till Dawn,1996.0,R,108.0,"['Action', 'Crime', 'Horror']",7.2,48.0,277762.0
Trainspotting,1996.0,R,93.0,['Drama'],8.1,83.0,617287.0
Matilda,1996.0,PG,102.0,"['Comedy', 'Family', 'Fantasy']",6.9,72.0,121252.0
Twister,1996.0,PG-13,113.0,"['Action', 'Adventure', 'Thriller']",6.4,68.0,169176.0
The Craft,1996.0,R,101.0,"['Drama', 'Fantasy', 'Horror']",6.4,55.0,72989.0
Happy Gilmore,1996.0,PG-13,92.0,"['Comedy', 'Sport']",7.0,31.0,190052.0
Primal Fear,1996.0,R,129.0,"['Crime', 'Drama', 'Mystery']",7.7,47.0,176510.0
Jerry Maguire,1996.0,R,139.0,"['Comedy', 'Drama', 'Romance']",7.3,77.0,233842.0
The Rock,1996.0,R,136.0,"['Action', 'Adventure', 'Thriller']",7.4,58.0,304168.0
Sleepers,1996.0,R,147.0,"['Crime', 'Drama', 'Thriller']",7.6,49.0,182124.0
Mars Attacks!,1996.0,PG-13,106.0,"['Comedy', 'Sci-Fi']",6.3,52.0,204504.0
The Cable Guy,1996.0,PG-13,96.0,"['Comedy', 'Drama', 'Thriller']",6.1,56.0,147882.0
A Time to Kill,1996.0,R,149.0,"['Crime', 'Drama', 'Thriller']",7.5,54.0,126006.0
The English Patient,1996.0,R,162.0,"['Drama', 'Romance', 'War']",7.4,87.0,173611.0
The Birdcage,1996.0,R,117.0,['Comedy'],7.1,72.0,76901.0
The Frighteners,1996.0,R,110.0,"['Comedy', 'Fantasy', 'Horror']",7.1,52.0,79687.0
Crash,1996.0,NC-17,100.0,['Drama'],6.4,47.0,49852.0
Kingpin,1996.0,PG-13,114.0,"['Comedy', 'Sport']",6.9,43.0,75045.0
The Hunchback of Notre Dame,1996.0,G,91.0,"['Animation', 'Drama', 'Family']",6.9,74.0,136454.0
Emma,1996.0,PG,120.0,"['Comedy', 'Drama', 'Romance']",6.6,66.0,34771.0
The First Wives Club,1996.0,PG,103.0,['Comedy'],6.4,58.0,41500.0
101 Dalmatians,1996.0,G,103.0,"['Adventure', 'Comedy', 'Crime']",5.7,49.0,98087.0
Striptease,1996.0,R,115.0,"['Comedy', 'Crime', 'Drama']",4.5,37.0,41690.0
Escape from L.A.,1996.0,R,101.0,"['Action', 'Adventure', 'Sci-Fi']",5.8,54.0,67376.0
Bound,1996.0,R,109.0,"['Crime', 'Romance', 'Thriller']",7.3,61.0,48964.0
James and the Giant Peach,1996.0,PG,79.0,"['Animation', 'Adventure', 'Family']",6.7,78.0,58350.0
Big Night,1996.0,R,109.0,"['Drama', 'Romance']",7.3,80.0,16637.0
Fear,1996.0,R,97.0,"['Drama', 'Thriller']",6.3,51.0,39002.0
Swingers,1996.0,R,96.0,"['Comedy', 'Drama']",7.2,71.0,73393.0
Star Trek: First Contact,1996.0,PG-13,111.0,"['Action', 'Adventure', 'Drama']",7.6,71.0,115037.0
Sling Blade,1996.0,R,135.0,['Drama'],8.0,84.0,85027.0
Jack,1996.0,PG-13,113.0,"['Comedy', 'Drama', 'Fantasy']",5.8,31.0,54736.0
Bottle Rocket,1996.0,R,91.0,"['Comedy', 'Crime', 'Drama']",7.0,66.0,67613.0
The Nutty Professor,1996.0,PG-13,95.0,"['Comedy', 'Romance', 'Sci-Fi']",5.6,62.0,106899.0
The Long Kiss Goodnight,1996.0,R,121.0,"['Action', 'Crime', 'Drama']",6.8,44.0,70641.0
Stealing Beauty,1996.0,R,118.0,"['Drama', 'Mystery', 'Romance']",6.6,60.0,25121.0
Breaking the Waves,1996.0,R,159.0,['Drama'],7.9,76.0,60363.0
Broken Arrow,1996.0,R,108.0,"['Action', 'Adventure', 'Thriller']",6.0,61.0,88537.0
Bio-Dome,1996.0,PG-13,88.0,['Comedy'],4.5,1.0,25427.0
Hard Eight,1996.0,R,101.0,"['Crime', 'Drama']",7.2,78.0,39177.0
Eraser,1996.0,R,115.0,"['Action', 'Drama', 'Thriller']",6.1,56.0,100968.0
Executive Decision,1996.0,R,133.0,"['Action', 'Adventure', 'Thriller']",6.4,62.0,49093.0
Ransom,1996.0,R,121.0,"['Action', 'Crime', 'Thriller']",6.6,60.0,115379.0
The People vs. Larry Flynt,1996.0,R,130.0,"['Biography', 'Drama']",7.3,79.0,85716.0
Muppet Treasure Island,1996.0,G,99.0,"['Action', 'Adventure', 'Comedy']",7.0,64.0,20606.0
Thinner,1996.0,R,93.0,"['Fantasy', 'Horror']",5.8,33.0,27006.0
Secrets & Lies,1996.0,R,136.0,"['Comedy', 'Drama']",8.0,91.0,35624.0
Michael,1996.0,PG,105.0,"['Comedy', 'Drama', 'Fantasy']",5.7,38.0,39758.0
The Arrival,1996.0,PG-13,115.0,"['Sci-Fi', 'Thriller']",6.3,56.0,30882.0
Beautiful Girls,1996.0,R,112.0,"['Comedy', 'Drama', 'Romance']",7.1,64.0,30644.0
Marvin's Room,1996.0,PG-13,98.0,['Drama'],6.7,68.0,24782.0
White Squall,1996.0,PG-13,129.0,"['Adventure', 'Drama']",6.6,53.0,20600.0
Courage Under Fire,1996.0,R,116.0,"['Action', 'Drama', 'Mystery']",6.6,77.0,48867.0
Jingle All the Way,1996.0,PG,89.0,"['Comedy', 'Family']",5.6,34.0,88671.0
Barb Wire,1996.0,R,98.0,"['Action', 'Sci-Fi']",3.3,40.0,24404.0
Pusher,1996.0,Not Rated,110.0,"['Crime', 'Thriller']",7.4,72.0,33214.0
Evita,1996.0,PG,135.0,"['Biography', 'Drama', 'History']",6.3,45.0,33199.0
Freeway,1996.0,R,102.0,"['Comedy', 'Crime', 'Drama']",6.8,61.0,25612.0
Tales of Erotica,1996.0,R,170.0,"['Drama', 'Comedy']",4.4,24.0,253.0
Kazaam,1996.0,PG,93.0,"['Comedy', 'Family', 'Fantasy']",3.0,24.0,22618.0
Tin Cup,1996.0,R,135.0,"['Comedy', 'Drama', 'Romance']",6.4,60.0,44833.0
Shine,1996.0,PG-13,105.0,"['Biography', 'Drama', 'Music']",7.7,87.0,50107.0
Down Periscope,1996.0,PG-13,92.0,['Comedy'],6.2,39.0,20415.0
Phenomenon,1996.0,PG,123.0,"['Drama', 'Fantasy', 'Romance']",6.4,41.0,73169.0
Michael Collins,1996.0,R,133.0,"['Biography', 'Drama', 'Thriller']",7.2,60.0,28734.0
Flirting with Disaster,1996.0,R,92.0,['Comedy'],6.7,81.0,17210.0
Bulletproof,1996.0,R,84.0,"['Action', 'Comedy', 'Crime']",5.8,30.0,34162.0
Trees Lounge,1996.0,R,95.0,"['Comedy', 'Drama']",7.1,76.0,13206.0
The Fan,1996.0,R,116.0,"['Action', 'Drama', 'Sport']",5.9,32.0,45060.0
Lone Star,1996.0,R,135.0,"['Drama', 'Mystery']",7.4,78.0,27245.0
The Portrait of a Lady,1996.0,PG-13,144.0,"['Drama', 'Romance']",6.2,61.0,10532.0
Basquiat,1996.0,R,107.0,"['Biography', 'Drama']",6.9,65.0,19007.0
Hellraiser: Bloodline,1996.0,R,85.0,"['Horror', 'Sci-Fi']",5.2,21.0,18566.0
Spy Hard,1996.0,PG-13,81.0,"['Action', 'Comedy']",5.4,25.0,35240.0
A Very Brady Sequel,1996.0,PG-13,90.0,['Comedy'],5.7,56.0,9713.0
Beavis and Butt-Head Do America,1996.0,PG-13,81.0,"['Animation', 'Adventure', 'Comedy']",6.8,64.0,50272.0
Sgt. Bilko,1996.0,PG,93.0,['Comedy'],5.9,47.0,20938.0
The Truth About Cats & Dogs,1996.0,PG-13,97.0,"['Comedy', 'Romance']",6.2,64.0,24486.0
Gray's Anatomy,1996.0,Not Rated,80.0,"['Comedy', 'Drama']",6.8,60.0,2040.0
Jude,1996.0,R,123.0,"['Drama', 'Romance']",6.9,68.0,9730.0
Brassed Off,1996.0,R,108.0,"['Comedy', 'Drama', 'Romance']",7.1,60.0,18164.0
The Pillow Book,1996.0,Not Rated,126.0,['Drama'],6.7,64.0,12100.0
First Kid,1996.0,PG,101.0,"['Family', 'Comedy']",5.2,48.0,9901.0
Dunston Checks In,1996.0,PG,88.0,"['Comedy', 'Adventure', 'Family']",5.4,54.0,11606.0
Bordello of Blood,1996.0,R,87.0,"['Comedy', 'Fantasy', 'Horror']",5.4,36.0,12828.0
Bastard Out of Carolina,1996.0,R,98.0,['Drama'],7.4,75.0,4006.0
Flipper,1996.0,PG,95.0,"['Adventure', 'Family']",5.3,43.0,9876.0
The Stendhal Syndrome,1996.0,Not Rated,113.0,"['Horror', 'Mystery', 'Thriller']",6.0,42.0,7280.0
The Glimmer Man,1996.0,R,91.0,"['Action', 'Comedy', 'Crime']",5.4,33.0,18291.0
The Daytrippers,1996.0,R,87.0,"['Comedy', 'Drama']",6.9,73.0,4268.0
Girl 6,1996.0,R,108.0,"['Comedy', 'Drama']",5.1,44.0,5719.0
Citizen Ruth,1996.0,R,106.0,"['Comedy', 'Drama']",7.0,64.0,7055.0
Feeling Minnesota,1996.0,R,99.0,"['Comedy', 'Crime', 'Drama']",5.4,30.0,10294.0
The Chamber,1996.0,R,113.0,"['Crime', 'Drama', 'Thriller']",6.0,45.0,12313.0
SubUrbia,1996.0,R,121.0,"['Comedy', 'Drama']",6.8,62.0,8593.0
Mary Reilly,1996.0,R,108.0,"['Drama', 'Horror', 'Romance']",5.8,44.0,13736.0
A Summer's Tale,1996.0,G,113.0,"['Comedy', 'Drama', 'Romance']",7.6,91.0,6023.0
Night Falls on Manhattan,1996.0,R,113.0,"['Crime', 'Drama', 'Thriller']",6.6,58.0,6137.0
High School High,1996.0,PG-13,86.0,"['Comedy', 'Crime', 'Romance']",5.6,33.0,12440.0
The Trigger Effect,1996.0,R,94.0,"['Drama', 'Thriller']",5.7,66.0,5908.0
My Fellow Americans,1996.0,PG-13,101.0,"['Adventure', 'Comedy']",6.5,49.0,13817.0
Mrs. Winterbourne,1996.0,PG-13,105.0,"['Comedy', 'Drama', 'Romance']",6.2,35.0,6702.0
Schizopolis,1996.0,Not Rated,96.0,"['Comedy', 'Fantasy', 'Mystery']",6.9,44.0,5070.0
I Shot Andy Warhol,1996.0,R,103.0,"['Biography', 'Drama']",6.6,75.0,6253.0
Larger Than Life,1996.0,PG,93.0,"['Comedy', 'Family']",5.7,43.0,6572.0
Fire,1996.0,Unrated,104.0,"['Drama', 'Romance']",7.2,64.0,5549.0
Surviving Picasso,1996.0,R,125.0,"['Biography', 'Drama', 'Romance']",6.4,55.0,6710.0
Ed,1996.0,PG,94.0,"['Comedy', 'Family', 'Sport']",2.7,25.0,8038.0
Walking and Talking,1996.0,R,86.0,"['Comedy', 'Drama', 'Romance']",6.7,67.0,2992.0
Lawnmower Man 2: Beyond Cyberspace,1996.0,PG-13,93.0,"['Action', 'Sci-Fi', 'Thriller']",2.5,29.0,8824.0
Albino Alligator,1996.0,R,94.0,"['Crime', 'Drama', 'Thriller']",6.1,48.0,7450.0
Carpool,1996.0,PG,89.0,['Comedy'],5.0,15.0,4376.0
Kansas City,1996.0,R,116.0,"['Crime', 'Drama', 'Music']",6.4,57.0,4221.0
Mother,1996.0,PG-13,104.0,"['Comedy', 'Drama']",6.9,76.0,5532.0
The Promise,1996.0,Not Rated,90.0,['Drama'],7.8,82.0,6977.0
Titanic,1997.0,PG-13,194.0,"['Drama', 'Romance']",7.8,75.0,1011341.0
Good Will Hunting,1997.0,R,126.0,"['Drama', 'Romance']",8.3,70.0,824415.0
Hercules,1997.0,G,93.0,"['Animation', 'Adventure', 'Comedy']",7.3,74.0,196918.0
The Fifth Element,1997.0,PG-13,126.0,"['Action', 'Adventure', 'Sci-Fi']",7.7,52.0,420953.0
Life Is Beautiful,1997.0,PG-13,116.0,"['Comedy', 'Drama', 'Romance']",8.6,59.0,596519.0
Lolita,1997.0,R,137.0,"['Drama', 'Romance']",6.9,46.0,50021.0
G.I. Jane,1997.0,R,125.0,"['Action', 'Drama', 'War']",5.9,62.0,71368.0
Tomorrow Never Dies,1997.0,PG-13,119.0,"['Action', 'Adventure', 'Thriller']",6.5,52.0,176242.0
Starship Troopers,1997.0,R,129.0,"['Action', 'Adventure', 'Sci-Fi']",7.2,51.0,260205.0
Austin Powers: International Man of Mystery,1997.0,PG-13,89.0,"['Adventure', 'Comedy']",7.0,51.0,215678.0
Boogie Nights,1997.0,R,155.0,['Drama'],7.9,85.0,230443.0
The Lost World: Jurassic Park,1997.0,PG-13,129.0,"['Action', 'Adventure', 'Sci-Fi']",6.6,59.0,365550.0
L.A. Confidential,1997.0,R,138.0,"['Crime', 'Drama', 'Mystery']",8.2,90.0,515841.0
Dante's Peak,1997.0,PG-13,108.0,"['Action', 'Adventure', 'Thriller']",5.9,43.0,78100.0
Men in Black,1997.0,PG-13,98.0,"['Action', 'Adventure', 'Comedy']",7.3,71.0,501768.0
Jackie Brown,1997.0,R,154.0,"['Crime', 'Drama', 'Thriller']",7.5,64.0,304970.0
Donnie Brasco,1997.0,R,127.0,"['Biography', 'Crime', 'Drama']",7.7,76.0,267528.0
Princess Mononoke,1997.0,PG-13,134.0,"['Animation', 'Adventure', 'Fantasy']",8.4,76.0,322757.0
Event Horizon,1997.0,R,96.0,"['Horror', 'Sci-Fi', 'Thriller']",6.7,35.0,152096.0
Batman & Robin,1997.0,PG-13,125.0,"['Action', 'Sci-Fi']",3.7,28.0,227796.0
The Devil's Advocate,1997.0,R,144.0,"['Drama', 'Mystery', 'Thriller']",7.5,60.0,317187.0
Contact,1997.0,PG,150.0,"['Drama', 'Mystery', 'Sci-Fi']",7.4,62.0,246041.0
The Game,1997.0,R,129.0,"['Action', 'Drama', 'Mystery']",7.8,61.0,332110.0
As Good as It Gets,1997.0,PG-13,139.0,"['Comedy', 'Drama', 'Romance']",7.7,67.0,266878.0
Alien: Resurrection,1997.0,R,109.0,"['Action', 'Horror', 'Sci-Fi']",6.2,63.0,221835.0
Grosse Pointe Blank,1997.0,R,107.0,"['Action', 'Comedy', 'Crime']",7.3,76.0,85654.0
Gattaca,1997.0,PG-13,106.0,"['Drama', 'Sci-Fi', 'Thriller']",7.8,64.0,272683.0
Lost Highway,1997.0,R,134.0,"['Mystery', 'Thriller']",7.6,52.0,125763.0
Face/Off,1997.0,R,138.0,"['Action', 'Crime', 'Sci-Fi']",7.3,82.0,340075.0
Air Force One,1997.0,R,124.0,"['Action', 'Drama', 'Thriller']",6.5,61.0,174633.0
Con Air,1997.0,R,115.0,"['Action', 'Crime', 'Thriller']",6.9,52.0,268375.0
George of the Jungle,1997.0,PG,92.0,"['Action', 'Adventure', 'Comedy']",5.5,53.0,69262.0
I Know What You Did Last Summer,1997.0,R,101.0,"['Horror', 'Mystery']",5.7,52.0,129007.0
Scream 2,1997.0,R,120.0,"['Horror', 'Mystery']",6.2,63.0,151829.0
Kiss the Girls,1997.0,R,115.0,"['Crime', 'Drama', 'Mystery']",6.6,46.0,63286.0
Anaconda,1997.0,PG-13,89.0,"['Action', 'Adventure', 'Horror']",4.8,37.0,92345.0
Cube,1997.0,R,90.0,"['Drama', 'Mystery', 'Sci-Fi']",7.2,61.0,203635.0
Funny Games,1997.0,Not Rated,108.0,"['Crime', 'Drama', 'Thriller']",7.6,69.0,61369.0
Liar Liar,1997.0,PG-13,86.0,"['Comedy', 'Fantasy']",6.9,70.0,272996.0
My Best Friend's Wedding,1997.0,PG-13,105.0,"['Comedy', 'Drama', 'Romance']",6.3,50.0,124266.0
The Rainmaker,1997.0,PG-13,135.0,"['Crime', 'Drama', 'Thriller']",7.2,72.0,60825.0
The Saint,1997.0,PG-13,116.0,"['Action', 'Adventure', 'Romance']",6.2,50.0,60693.0
Anastasia,1997.0,G,94.0,"['Animation', 'Adventure', 'Drama']",7.2,61.0,108003.0
Spawn,1997.0,PG-13,96.0,"['Action', 'Drama', 'Horror']",5.3,34.0,62477.0
Seven Years in Tibet,1997.0,PG-13,136.0,"['Adventure', 'Biography', 'Drama']",7.1,55.0,122300.0
Cop Land,1997.0,R,105.0,"['Crime', 'Drama', 'Thriller']",6.9,64.0,83443.0
Gummo,1997.0,R,89.0,"['Comedy', 'Drama']",6.8,19.0,30976.0
Mortal Kombat: Annihilation,1997.0,PG-13,95.0,"['Action', 'Adventure', 'Fantasy']",3.7,11.0,45329.0
Romy and Michele's High School Reunion,1997.0,R,92.0,['Comedy'],6.2,59.0,40571.0
Chasing Amy,1997.0,R,113.0,"['Comedy', 'Drama', 'Romance']",7.2,71.0,129764.0
The Postman,1997.0,R,177.0,"['Action', 'Adventure', 'Drama']",6.1,29.0,67050.0
Absolute Power,1997.0,R,121.0,"['Action', 'Crime', 'Drama']",6.7,52.0,48692.0
The Jackal,1997.0,R,124.0,"['Action', 'Crime', 'Drama']",6.4,36.0,103787.0
The Full Monty,1997.0,R,91.0,"['Comedy', 'Drama']",7.2,75.0,96419.0
Amistad,1997.0,R,155.0,"['Biography', 'Drama', 'History']",7.3,63.0,68869.0
Picture Perfect,1997.0,PG-13,101.0,"['Comedy', 'Drama', 'Romance']",5.5,44.0,18411.0
Volcano,1997.0,PG-13,104.0,"['Action', 'Drama', 'Sci-Fi']",5.5,55.0,70273.0
Good Burger,1997.0,PG,95.0,"['Comedy', 'Family']",5.7,41.0,25353.0
A Life Less Ordinary,1997.0,R,103.0,"['Comedy', 'Crime', 'Fantasy']",6.4,35.0,33720.0
Leave It to Beaver,1997.0,PG,84.0,"['Comedy', 'Family']",5.2,42.0,3895.0
Selena,1997.0,PG,127.0,"['Biography', 'Drama', 'Music']",6.7,67.0,23660.0
Vegas Vacation,1997.0,PG,93.0,['Comedy'],6.0,20.0,43061.0
Mousehunt,1997.0,PG,98.0,['Comedy'],6.4,54.0,49779.0
Flubber,1997.0,PG,93.0,"['Comedy', 'Family', 'Sci-Fi']",5.3,37.0,82145.0
Speed 2: Cruise Control,1997.0,PG-13,121.0,"['Action', 'Adventure', 'Crime']",3.9,23.0,72638.0
The Devil's Own,1997.0,R,111.0,"['Action', 'Crime', 'Drama']",6.2,53.0,56807.0
Breakdown,1997.0,R,93.0,"['Crime', 'Drama', 'Mystery']",6.9,73.0,47188.0
Mimic,1997.0,R,105.0,"['Horror', 'Sci-Fi']",5.9,55.0,44663.0
Conspiracy Theory,1997.0,R,135.0,"['Action', 'Mystery', 'Thriller']",6.7,49.0,91250.0
Jungle 2 Jungle,1997.0,PG,105.0,"['Comedy', 'Family']",5.2,42.0,22212.0
Fools Rush In,1997.0,PG-13,109.0,"['Comedy', 'Drama', 'Romance']",6.0,37.0,31619.0
U Turn,1997.0,R,125.0,"['Crime', 'Drama', 'Thriller']",6.8,54.0,48239.0
Wag the Dog,1997.0,R,97.0,"['Comedy', 'Drama']",7.2,73.0,77010.0
In & Out,1997.0,PG-13,90.0,"['Comedy', 'Romance']",6.4,70.0,37604.0
Bean,1997.0,PG-13,89.0,"['Adventure', 'Comedy', 'Family']",6.5,52.0,94352.0
Orgazmo,1997.0,NC-17,94.0,['Comedy'],6.2,48.0,33648.0
Private Parts,1997.0,R,109.0,"['Biography', 'Comedy', 'Drama']",6.9,67.0,33167.0
The Ice Storm,1997.0,R,112.0,['Drama'],7.4,72.0,52331.0
Soul Food,1997.0,R,115.0,"['Comedy', 'Drama']",7.0,68.0,6703.0
Midnight in the Garden of Good and Evil,1997.0,R,155.0,"['Crime', 'Drama', 'Mystery']",6.6,57.0,35951.0
The Relic,1997.0,R,110.0,"['Horror', 'Mystery', 'Sci-Fi']",5.8,55.0,23832.0
The Peacemaker,1997.0,R,124.0,"['Action', 'Adventure', 'Thriller']",5.9,43.0,52768.0
Inventing the Abbotts,1997.0,R,110.0,"['Drama', 'Romance']",6.4,49.0,11316.0
Happy Together,1997.0,Unrated,96.0,"['Drama', 'Romance']",7.8,69.0,21029.0
The Opposite of Sex,1997.0,R,105.0,"['Comedy', 'Drama', 'Romance']",6.3,70.0,19702.0
An American Werewolf in Paris,1997.0,R,105.0,"['Comedy', 'Fantasy', 'Horror']",5.1,31.0,22557.0
The Sweet Hereafter,1997.0,R,112.0,['Drama'],7.5,91.0,31085.0
Eve's Bayou,1997.0,R,109.0,['Drama'],7.3,78.0,8268.0
Kundun,1997.0,PG-13,134.0,"['Biography', 'Drama', 'History']",7.0,74.0,25409.0
Nowhere,1997.0,R,82.0,"['Comedy', 'Drama', 'Sci-Fi']",6.5,44.0,7992.0
Beverly Hills Ninja,1997.0,PG-13,88.0,"['Action', 'Comedy']",5.6,27.0,37284.0
Live Flesh,1997.0,R,103.0,['Drama'],7.4,69.0,27325.0
Spice World,1997.0,PG,93.0,"['Comedy', 'Family', 'Music']",3.5,32.0,32574.0
Deconstructing Harry,1997.0,R,96.0,['Comedy'],7.4,61.0,41312.0
The Boxer,1997.0,R,113.0,"['Drama', 'Romance', 'Sport']",7.0,75.0,18292.0
Fever Pitch,1997.0,R,102.0,"['Comedy', 'Drama', 'Romance']",6.7,55.0,9874.0
Affliction,1997.0,R,114.0,"['Drama', 'Mystery', 'Thriller']",7.0,79.0,14556.0
The Apostle,1997.0,PG-13,134.0,['Drama'],7.2,83.0,13081.0
Cure,1997.0,Not Rated,111.0,"['Crime', 'Horror', 'Mystery']",7.4,70.0,9923.0
Suicide Kings,1997.0,R,106.0,"['Comedy', 'Crime', 'Drama']",6.9,43.0,25561.0
The Spanish Prisoner,1997.0,PG,110.0,"['Drama', 'Mystery', 'Thriller']",7.2,70.0,21354.0
Hoodlum,1997.0,R,130.0,"['Crime', 'Drama']",6.3,50.0,10283.0
Addicted to Love,1997.0,R,100.0,"['Comedy', 'Romance']",6.1,49.0,22916.0
Nightwatch,1997.0,R,101.0,"['Drama', 'Horror', 'Thriller']",6.2,40.0,18483.0
Fathers' Day,1997.0,PG-13,98.0,"['Comedy', 'Romance']",5.3,43.0,14278.0
Mr. Magoo,1997.0,PG,87.0,"['Adventure', 'Comedy', 'Family']",4.0,18.0,13926.0
Mrs Brown,1997.0,PG,101.0,"['Biography', 'Drama', 'History']",7.2,71.0,13047.0
McHale's Navy,1997.0,PG,108.0,"['Action', 'Comedy']",4.6,18.0,6294.0
Excess Baggage,1997.0,PG-13,101.0,"['Action', 'Comedy', 'Crime']",5.4,34.0,12412.0
The Night Flier,1997.0,R,94.0,"['Fantasy', 'Horror', 'Mystery']",6.0,36.0,9206.0
Paradise Road,1997.0,R,122.0,"['Drama', 'History', 'War']",6.8,48.0,4991.0
Fierce Creatures,1997.0,PG-13,93.0,['Comedy'],6.4,62.0,22614.0
Booty Call,1997.0,R,79.0,"['Comedy', 'Romance']",5.4,54.0,8112.0
One Eight Seven,1997.0,R,119.0,"['Drama', 'Thriller']",6.7,41.0,21530.0
The Wings of the Dove,1997.0,R,102.0,"['Drama', 'Romance']",7.1,73.0,10139.0
Rosewood,1997.0,R,140.0,"['Action', 'Drama', 'History']",7.2,71.0,7193.0
Out to Sea,1997.0,PG-13,106.0,"['Comedy', 'Romance']",6.1,49.0,7743.0
